學院,系所,年級,編號,班別,科目名稱,科目名稱_中文,科目名稱_英文,任課教授,上課時數,正課/實驗實習/書報討論,學分,選必,上課時間,上課地點,限修人數,課程大綱,備註
教育學院,運動競技學系,4,3904101,01,運動技能學習Motor Skill Learning ,運動技能學習,Motor Skill Learning ,沈緯鈞 ,2,2/0/0,2,選修," 一2,3",運技系103室,40,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_3904101_01,限本系生修.限本系生修讀;於加退選期間開放外系生選修。
教育學院,運動競技學系,1,3904108,01,運動裁判法Sport Officiating ,運動裁判法,Sport Officiating ,蔡登龍 ,2,2/0/0,2,選修," 一4,5",運技系104室,40,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_3904108_01,限本系生修.限本系生修;於加退選期間開放外系學生選修。
教育學院,運動競技學系,4,3904115,01,樂齡運動指導Fitness Instruction for Elderly ,樂齡運動指導,Fitness Instruction for Elderly ,王秀華 ,2,2/0/0,2,選修," 四4,5",運技系103室,40,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_3904115_01,限本系生修.限本系生修讀;於加退選期間開放外系學生選修。實際上課地點請依ecourse公告為準。
教育學院,運動競技學系,4,3904116,01,排球Volleyball ,排球,Volleyball ,林明輝 ,2,2/0/0,2,選修," 五2,3",室內排球場,60,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_3904116_01,限本系生修.限本系生修;於加退選期間開放外系學生選修。
教育學院,運動競技學系,4,3904122,01,運動健身器材科技Sports and Fitness Equipment and Technology ,運動健身器材科技,Sports and Fitness Equipment and Technology ,王順正 ,2,2/0/0,2,選修," 三4,5",運技系104室,40,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_3904122_01,限本系生修.限本系生修讀;於加退選期間開放外系生選修。
其他,體育中心,1,9021002,01,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,林玉瓊 ,2,2/0/0,0,必修," 一4,5",體育館1,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_01,支援中文系一年級.限本系生修.支援中文系一年級.1.大一隨班上課，限本系(班)生修，不得跑班2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,02,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,葉長樟 ,2,2/0/0,0,必修," 一4,5",體育館2,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_02,支援外文系一年級.限本系生修.支援外文系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,03,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,沈緯鈞 ,2,2/0/0,0,必修," 一4,5",體育館3,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_03,支援歷史系一年級.限本系生修.支援歷史系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,04,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,吳君毅 ,2,2/0/0,0,必修," 一4,5",體育館4,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_04,支援哲學系一年級.限本系生修.支援哲學系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,05,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,曾沈連魁 ,2,2/0/0,0,必修," 三4,5",體育館4,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_05,支援社福系一年級.限本系生修.支援社福系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,06,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,余文章 ,2,2/0/0,0,必修," 一4,5",體育館5,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_06,支援心理系一年級.限本系生修.支援心理系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,07,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,林玉瓊 ,2,2/0/0,0,必修," 一8,9",體育館1,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_07,支援經濟學系一年級A班.限本系生修.支援經濟學系一年級A班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,08,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,邱耀志 ,2,2/0/0,0,必修," 一8,9",體育館2,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_08,支援財金系一年級A班.限本系生修.支援財金系一年級A班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,09,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,楊亮梅 ,2,2/0/0,0,必修," 一8,9",體育館3,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_09,支援財金系一年級B班.限本系生修.支援財金系一年級B班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,10,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,葉長樟 ,2,2/0/0,0,必修," 一10,11",體育館1,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_10,支援經濟學系一年級B班.限本系生修.支援經濟學系一年級B班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,11,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,余文章 ,2,2/0/0,0,必修," 一10,11",體育館2,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_11,支援企管系一年級A班.限本系生修.支援企管系一年級A班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,12,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,邱耀志 ,2,2/0/0,0,必修," 一10,11",體育館3,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_12,支援企管系一年級B班.限本系生修.支援企管系一年級B班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,13,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,楊亮梅 ,2,2/0/0,0,必修," 一10,11",體育館4,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_13,支援犯防系一年級.限本系生修.支援犯防系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,14,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,王瑞任 ,2,2/0/0,0,必修," 三2,3",體育館1,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_14,支援財法系一年級.限本系生修.支援財法系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,15,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,吳君毅 ,2,2/0/0,0,必修," 三2,3",體育館2,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_15,支援法學組一年級.限本系生修.支援法學組一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,16,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,陳進祥 ,2,2/0/0,0,必修," 三2,3",體育館3,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_16,支援法制組一年級.限本系生修.支援法制組一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,17,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,陳進祥 ,2,2/0/0,0,必修," 三4,5",體育館1,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_17,支援勞工系一年級.限本系生修.支援勞工系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,18,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,吳君毅 ,2,2/0/0,0,必修," 三4,5",體育館2,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_18,支援政治系一年級.限本系生修.支援政治系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,19,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,王瑞任 ,2,2/0/0,0,必修," 三4,5",體育館3,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_19,支援傳播系一年級.限本系生修.支援傳播系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,20,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,吳君毅 ,2,2/0/0,0,必修," 三8,9",體育館1,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_20,支援電機系一年級A班.限本系生修.支援電機系一年級A班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,21,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,林玉瓊 ,2,2/0/0,0,必修," 三8,9",體育館2,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_21,支援電機系一年級B班.限本系生修.支援電機系一年級B班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,22,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,陳進祥 ,2,2/0/0,0,必修," 三8,9",體育館3,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_22,支援機械系一年級A班.限本系生修.支援機械系一年級A班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,23,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,劉淑燕 ,2,2/0/0,0,必修," 三8,9",體育館4,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_23,支援機械系一年級B班.限本系生修.支援機械系一年級B班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,24,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,王瑞任 ,2,2/0/0,0,必修," 三8,9",體育館5,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_24,支援化工系一年級.限本系生修.支援化工系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,25,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,劉淑燕 ,2,2/0/0,0,必修," 三10,11",體育館1,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_25,支援資工系一年級A班.限本系生修.支援資工系一年級A班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,26,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,曾沈連魁 ,2,2/0/0,0,必修," 三10,11",體育館2,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_26,支援資工系一年級B班.限本系生修.支援資工系一年級B班.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,27,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,陳進祥 ,2,2/0/0,0,必修," 三10,11",體育館3,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_27,支援會資系一年級.限本系生修.支援會資系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,28,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,林玉瓊 ,2,2/0/0,0,必修," 三10,11",體育館4,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_28,支援資管系一年級.限本系生修.支援資管系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能
其他,體育中心,1,9021002,29,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,吳君毅 ,2,2/0/0,0,必修," 三10,11",體育館5,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_29,支援成教系一年級.限本系生修.支援成教系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能.
其他,體育中心,1,9021002,30,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,葉長樟 ,2,2/0/0,0,必修," 五8,9",體育館1,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_30,支援數學系一年級.限本系生修.支援數學系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能.
其他,體育中心,1,9021002,31,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,沈緯鈞 ,2,2/0/0,0,必修," 五8,9",體育館2,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_31,支援物理系一年級.限本系生修.支援物理系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能.
其他,體育中心,1,9021002,32,體育（二）Physical Education (II) ,體育（二）,Physical Education (II) ,王文郁 ,2,2/0/0,0,必修," 五8,9",體育館3,55,https://ecourse2.ccu.edu.tw/local/intro/course_intro.php?cour_no=109_2_9021002_32,支援化暨生化系一年級.限本系生修.支援化暨生化系一年級.1.大一隨班上課，限本系(班)生修，不得跑班 2.大一必修科目：游泳、體適能.
